IdCursosSociosPresentes,IdCurso,idSocio,FechaPresente
4461,200,5852,2017-08-17 00:00:00
4462,200,5994,2017-08-17 00:00:00
4463,200,4885,2017-08-17 00:00:00
4464,200,5975,2017-08-17 00:00:00
4465,200,5969,2017-08-17 00:00:00
4466,200,5162,2017-08-17 00:00:00
4467,200,5970,2017-08-17 00:00:00
4468,200,5980,2017-08-17 00:00:00
4469,200,5979,2017-08-17 00:00:00
4470,200,5978,2017-08-17 00:00:00
4471,200,5848,2017-08-17 00:00:00
4472,200,5600,2017-08-17 00:00:00
4473,200,5976,2017-08-17 00:00:00
4474,200,5977,2017-08-17 00:00:00
4475,200,5277,2017-08-17 00:00:00
4476,200,5609,2017-08-17 00:00:00
4477,200,2859,2017-08-17 00:00:00
4478,200,3836,2017-08-17 00:00:00
4479,200,2998,2017-08-17 00:00:00
4480,200,5515,2017-08-17 00:00:00
4481,200,5519,2017-08-17 00:00:00
4482,200,5971,2017-08-17 00:00:00
4483,201,5990,2017-08-17 00:00:00
4484,201,5992,2017-08-17 00:00:00
4485,201,5993,2017-08-17 00:00:00
4486,201,5987,2017-08-17 00:00:00
4487,201,5988,2017-08-17 00:00:00
4488,201,5991,2017-08-17 00:00:00
4489,201,5845,2017-08-17 00:00:00
4490,201,5983,2017-08-17 00:00:00
4491,201,5838,2017-08-17 00:00:00
4492,201,5995,2017-08-17 00:00:00
4493,201,3032,2017-08-17 00:00:00
4494,201,5842,2017-08-17 00:00:00
4495,201,5847,2017-08-17 00:00:00
4496,201,5834,2017-08-17 00:00:00
4497,201,5985,2017-08-17 00:00:00
4498,201,5984,2017-08-17 00:00:00
4499,201,5839,2017-08-17 00:00:00
4500,201,6020,2017-08-17 00:00:00
4501,201,4658,2017-08-17 00:00:00
4502,201,3546,2017-08-17 00:00:00
4503,197,4452,2017-08-18 00:00:00
4504,197,6022,2017-08-18 00:00:00
4505,197,6023,2017-08-18 00:00:00
4506,197,6025,2017-08-18 00:00:00
4507,197,6024,2017-08-18 00:00:00
4508,197,6026,2017-08-18 00:00:00
4509,197,5710,2017-08-18 00:00:00
4510,197,5990,2017-08-18 00:00:00
4511,197,6034,2017-08-18 00:00:00
4512,200,5982,2017-08-22 00:00:00
4513,200,5852,2017-08-22 00:00:00
4514,200,5994,2017-08-22 00:00:00
4515,200,5981,2017-08-22 00:00:00
4516,200,5969,2017-08-22 00:00:00
4517,200,5162,2017-08-22 00:00:00
4518,200,5970,2017-08-22 00:00:00
4519,200,5980,2017-08-22 00:00:00
4520,200,5979,2017-08-22 00:00:00
4521,200,5848,2017-08-22 00:00:00
4522,200,5976,2017-08-22 00:00:00
4523,200,2859,2017-08-22 00:00:00
4524,200,3836,2017-08-22 00:00:00
4525,200,5978,2017-08-22 00:00:00
4526,200,5515,2017-08-22 00:00:00
4527,200,5519,2017-08-22 00:00:00
4528,200,5971,2017-08-22 00:00:00
4529,200,5609,2017-08-22 00:00:00
4530,200,5277,2017-08-22 00:00:00
4531,201,5988,2017-08-22 00:00:00
4532,201,5987,2017-08-22 00:00:00
4533,201,5992,2017-08-22 00:00:00
4534,201,5993,2017-08-22 00:00:00
4535,201,5990,2017-08-22 00:00:00
4536,201,5983,2017-08-22 00:00:00
4537,201,5845,2017-08-22 00:00:00
4538,201,3032,2017-08-22 00:00:00
4539,201,5984,2017-08-22 00:00:00
4540,201,5842,2017-08-22 00:00:00
4541,201,5847,2017-08-22 00:00:00
4542,201,5985,2017-08-22 00:00:00
4543,201,3546,2017-08-22 00:00:00
4544,201,5839,2017-08-22 00:00:00
4545,201,4658,2017-08-22 00:00:00
4546,200,5931,2017-08-24 00:00:00
4547,200,5982,2017-08-24 00:00:00
4548,200,5852,2017-08-24 00:00:00
4549,200,5994,2017-08-24 00:00:00
4550,200,4885,2017-08-24 00:00:00
4551,200,5975,2017-08-24 00:00:00
4552,200,5969,2017-08-24 00:00:00
4553,200,5970,2017-08-24 00:00:00
4554,200,5980,2017-08-24 00:00:00
4555,200,5979,2017-08-24 00:00:00
4556,200,5978,2017-08-24 00:00:00
4557,200,5848,2017-08-24 00:00:00
4558,200,2859,2017-08-24 00:00:00
4559,200,3836,2017-08-24 00:00:00
4560,200,2998,2017-08-24 00:00:00
4561,200,5515,2017-08-24 00:00:00
4562,200,5519,2017-08-24 00:00:00
4563,200,5971,2017-08-24 00:00:00
4564,201,5988,2017-08-24 00:00:00
4565,201,5987,2017-08-24 00:00:00
4566,201,5992,2017-08-24 00:00:00
4567,201,5993,2017-08-24 00:00:00
4568,201,5472,2017-08-24 00:00:00
4569,201,5983,2017-08-24 00:00:00
4570,201,5984,2017-08-24 00:00:00
4571,201,5842,2017-08-24 00:00:00
4572,201,5847,2017-08-24 00:00:00
4573,201,5985,2017-08-24 00:00:00
4574,201,5839,2017-08-24 00:00:00
4575,201,6020,2017-08-24 00:00:00
4576,201,4658,2017-08-24 00:00:00
4577,201,3546,2017-08-24 00:00:00
4578,201,3546,2017-08-24 00:00:00
4579,200,5277,2017-08-24 00:00:00
4580,201,4674,2017-08-24 00:00:00
4581,201,5990,2017-08-24 00:00:00
4582,197,6034,2017-08-25 00:00:00
4583,197,5990,2017-08-25 00:00:00
4584,197,5710,2017-08-25 00:00:00
4585,197,6026,2017-08-25 00:00:00
4586,197,6022,2017-08-25 00:00:00
4587,197,4452,2017-08-25 00:00:00
4588,197,5711,2017-08-25 00:00:00
4589,197,6026,2017-08-25 00:00:00
4590,197,6022,2017-08-25 00:00:00
4591,197,6024,2017-08-25 00:00:00
4592,197,6024,2017-08-25 00:00:00
4593,197,4452,2017-08-25 00:00:00
4594,198,5919,2017-08-25 00:00:00
4595,198,5924,2017-08-25 00:00:00
4596,198,5927,2017-08-25 00:00:00
4597,198,5884,2017-08-25 00:00:00
4598,198,5920,2017-08-25 00:00:00
4599,198,5918,2017-08-25 00:00:00
4600,198,5935,2017-08-25 00:00:00
4601,198,5934,2017-08-25 00:00:00
4602,198,5928,2017-08-25 00:00:00
4603,198,5925,2017-08-25 00:00:00
4604,198,5923,2017-08-25 00:00:00
4605,198,5933,2017-08-25 00:00:00
4606,202,6052,2017-08-28 00:00:00
4607,202,6017,2017-08-28 00:00:00
4608,202,5845,2017-08-28 00:00:00
4609,202,6004,2017-08-28 00:00:00
4610,202,5046,2017-08-28 00:00:00
4611,202,5998,2017-08-28 00:00:00
4612,202,5517,2017-08-28 00:00:00
4613,202,5855,2017-08-28 00:00:00
4614,202,6008,2017-08-28 00:00:00
4615,202,6053,2017-08-28 00:00:00
4616,201,5845,2017-08-29 00:00:00
4617,201,5987,2017-08-29 00:00:00
4618,201,5992,2017-08-29 00:00:00
4619,201,5993,2017-08-29 00:00:00
4620,201,5983,2017-08-29 00:00:00
4621,201,3032,2017-08-29 00:00:00
4622,201,5984,2017-08-29 00:00:00
4623,201,5847,2017-08-29 00:00:00
4624,201,5985,2017-08-29 00:00:00
4625,201,5839,2017-08-29 00:00:00
4626,201,3546,2017-08-29 00:00:00
4627,201,4674,2017-08-29 00:00:00
4628,201,5988,2017-08-29 00:00:00
4629,200,5982,2017-08-29 00:00:00
4630,200,5986,2017-08-29 00:00:00
4631,200,5852,2017-08-29 00:00:00
4632,200,5994,2017-08-29 00:00:00
4633,200,4885,2017-08-29 00:00:00
4634,200,5975,2017-08-29 00:00:00
4635,200,5969,2017-08-29 00:00:00
4636,200,5162,2017-08-29 00:00:00
4637,200,5980,2017-08-29 00:00:00
4638,200,5979,2017-08-29 00:00:00
4639,200,5848,2017-08-29 00:00:00
4640,200,5600,2017-08-29 00:00:00
4641,200,5976,2017-08-29 00:00:00
4642,200,5277,2017-08-29 00:00:00
4643,200,2859,2017-08-29 00:00:00
4644,200,3836,2017-08-29 00:00:00
4645,200,5515,2017-08-29 00:00:00
4646,202,5855,2017-08-30 00:00:00
4647,202,6008,2017-08-30 00:00:00
4648,202,5517,2017-08-30 00:00:00
4649,202,5998,2017-08-30 00:00:00
4650,202,6006,2017-08-30 00:00:00
4651,202,6010,2017-08-30 00:00:00
4652,202,6000,2017-08-30 00:00:00
4653,202,6015,2017-08-30 00:00:00
4654,202,5845,2017-08-30 00:00:00
4655,202,6052,2017-08-30 00:00:00
4656,202,6053,2017-08-30 00:00:00
4657,202,6015,2017-08-30 00:00:00
4658,202,6004,2017-08-30 00:00:00
4659,202,5845,2017-08-30 00:00:00
4660,202,6004,2017-08-30 00:00:00
4661,202,6017,2017-08-30 00:00:00
4662,202,6018,2017-08-30 00:00:00
4663,202,6016,2017-08-30 00:00:00
4664,202,5844,2017-08-30 00:00:00
4665,202,6034,2017-08-30 00:00:00
4666,202,5734,2017-08-30 00:00:00
4667,202,6002,2017-08-30 00:00:00
4668,202,6054,2017-08-30 00:00:00
4669,200,5982,2017-08-31 00:00:00
4670,200,5986,2017-08-31 00:00:00
4671,200,5931,2017-08-31 00:00:00
4672,200,5852,2017-08-31 00:00:00
4673,200,5994,2017-08-31 00:00:00
4674,200,5981,2017-08-31 00:00:00
4675,200,5975,2017-08-31 00:00:00
4676,200,5969,2017-08-31 00:00:00
4677,200,5162,2017-08-31 00:00:00
4678,200,5970,2017-08-31 00:00:00
4679,200,5980,2017-08-31 00:00:00
4680,200,5979,2017-08-31 00:00:00
4681,200,5978,2017-08-31 00:00:00
4682,200,5848,2017-08-31 00:00:00
4683,200,5976,2017-08-31 00:00:00
4684,200,5277,2017-08-31 00:00:00
4685,200,5609,2017-08-31 00:00:00
4686,200,3836,2017-08-31 00:00:00
4687,200,2998,2017-08-31 00:00:00
4688,200,5519,2017-08-31 00:00:00
4689,200,5971,2017-08-31 00:00:00
4690,200,2859,2017-08-31 00:00:00
4691,201,5988,2017-08-31 00:00:00
4692,201,5987,2017-08-31 00:00:00
4693,201,5992,2017-08-31 00:00:00
4694,201,5990,2017-08-31 00:00:00
4695,201,5472,2017-08-31 00:00:00
4696,201,5983,2017-08-31 00:00:00
4697,201,5838,2017-08-31 00:00:00
4698,201,5842,2017-08-31 00:00:00
4699,201,5984,2017-08-31 00:00:00
4700,201,3032,2017-08-31 00:00:00
4701,201,5985,2017-08-31 00:00:00
4702,201,5847,2017-08-31 00:00:00
4703,201,5839,2017-08-31 00:00:00
4704,201,4658,2017-08-31 00:00:00
4705,201,3546,2017-08-31 00:00:00
4706,197,6022,2017-09-01 00:00:00
4707,197,5711,2017-09-01 00:00:00
4708,197,6024,2017-09-01 00:00:00
4709,197,6025,2017-09-01 00:00:00
4710,197,6026,2017-09-01 00:00:00
4711,197,5710,2017-09-01 00:00:00
4712,197,6034,2017-09-01 00:00:00
4713,202,6008,2017-09-04 00:00:00
4714,202,5517,2017-09-04 00:00:00
4715,202,6010,2017-09-04 00:00:00
4716,202,5046,2017-09-04 00:00:00
4717,202,6052,2017-09-04 00:00:00
4718,202,6053,2017-09-04 00:00:00
4719,202,6002,2017-09-04 00:00:00
4720,202,6034,2017-09-04 00:00:00
4721,202,6054,2017-09-04 00:00:00
4722,202,5734,2017-09-04 00:00:00
4723,202,5999,2017-09-04 00:00:00
4724,200,5982,2017-09-05 00:00:00
4725,200,5986,2017-09-05 00:00:00
4726,200,5931,2017-09-05 00:00:00
4727,200,5852,2017-09-05 00:00:00
4728,200,5994,2017-09-05 00:00:00
4729,200,5981,2017-09-05 00:00:00
4730,200,5969,2017-09-05 00:00:00
4731,200,5970,2017-09-05 00:00:00
4732,200,5600,2017-09-05 00:00:00
4733,200,5848,2017-09-05 00:00:00
4734,200,5976,2017-09-05 00:00:00
4735,200,5978,2017-09-05 00:00:00
4736,200,5277,2017-09-05 00:00:00
4737,200,5609,2017-09-05 00:00:00
4738,200,2859,2017-09-05 00:00:00
4739,200,3836,2017-09-05 00:00:00
4740,200,5971,2017-09-05 00:00:00
4741,200,2998,2017-09-05 00:00:00
4742,201,5988,2017-09-05 00:00:00
4743,201,5987,2017-09-05 00:00:00
4744,201,5992,2017-09-05 00:00:00
4745,201,5990,2017-09-05 00:00:00
4746,201,5472,2017-09-05 00:00:00
4747,201,5845,2017-09-05 00:00:00
4748,201,5838,2017-09-05 00:00:00
4749,201,3032,2017-09-05 00:00:00
4750,201,5984,2017-09-05 00:00:00
4751,201,5847,2017-09-05 00:00:00
4752,201,5842,2017-09-05 00:00:00
4753,201,5985,2017-09-05 00:00:00
4754,201,5839,2017-09-05 00:00:00
4755,201,3546,2017-09-05 00:00:00
4756,202,5855,2017-09-06 00:00:00
4757,202,5517,2017-09-06 00:00:00
4758,202,5998,2017-09-06 00:00:00
4759,202,6006,2017-09-06 00:00:00
4760,202,6000,2017-09-06 00:00:00
4761,202,5046,2017-09-06 00:00:00
4762,202,6004,2017-09-06 00:00:00
4763,202,5845,2017-09-06 00:00:00
4764,202,6052,2017-09-06 00:00:00
4765,202,6018,2017-09-06 00:00:00
4766,202,6016,2017-09-06 00:00:00
4767,202,6002,2017-09-06 00:00:00
4768,202,6034,2017-09-06 00:00:00
4769,202,6054,2017-09-06 00:00:00
4770,202,5734,2017-09-06 00:00:00
4771,198,5924,2017-09-06 00:00:00
4772,198,5927,2017-09-06 00:00:00
4773,198,5884,2017-09-06 00:00:00
4774,198,5920,2017-09-06 00:00:00
4775,198,5935,2017-09-06 00:00:00
4776,198,5934,2017-09-06 00:00:00
4777,198,5928,2017-09-06 00:00:00
4778,198,5923,2017-09-06 00:00:00
4779,198,5933,2017-09-06 00:00:00
4780,198,5949,2017-09-06 00:00:00
4781,198,4436,2017-09-06 00:00:00
4782,197,4452,2017-09-08 00:00:00
4783,201,5988,2017-09-12 00:00:00
4784,201,5987,2017-09-12 00:00:00
4785,201,5992,2017-09-12 00:00:00
4786,201,5472,2017-09-12 00:00:00
4787,201,5845,2017-09-12 00:00:00
4788,201,5983,2017-09-12 00:00:00
4789,201,5838,2017-09-12 00:00:00
4790,201,3032,2017-09-12 00:00:00
4791,201,5984,2017-09-12 00:00:00
4792,201,5842,2017-09-12 00:00:00
4793,201,5847,2017-09-12 00:00:00
4794,201,5985,2017-09-12 00:00:00
4795,201,5839,2017-09-12 00:00:00
4796,201,3546,2017-09-12 00:00:00
4797,201,4674,2017-09-12 00:00:00
4798,200,5982,2017-09-12 00:00:00
4799,200,5986,2017-09-12 00:00:00
4800,200,5931,2017-09-12 00:00:00
4801,200,5852,2017-09-12 00:00:00
4802,200,5994,2017-09-12 00:00:00
4803,200,5981,2017-09-12 00:00:00
4804,200,5975,2017-09-12 00:00:00
4805,200,5162,2017-09-12 00:00:00
4806,200,5969,2017-09-12 00:00:00
4807,200,5970,2017-09-12 00:00:00
4808,200,5980,2017-09-12 00:00:00
4809,200,5979,2017-09-12 00:00:00
4810,200,5848,2017-09-12 00:00:00
4811,200,5978,2017-09-12 00:00:00
4812,200,5976,2017-09-12 00:00:00
4813,200,5277,2017-09-12 00:00:00
4814,200,2859,2017-09-12 00:00:00
4815,200,3836,2017-09-12 00:00:00
4816,200,2998,2017-09-12 00:00:00
4817,200,5519,2017-09-12 00:00:00
4818,200,5971,2017-09-12 00:00:00
4819,202,5855,2017-09-13 00:00:00
4820,202,6008,2017-09-13 00:00:00
4821,202,5517,2017-09-13 00:00:00
4822,202,5998,2017-09-13 00:00:00
4823,202,6006,2017-09-13 00:00:00
4824,202,6000,2017-09-13 00:00:00
4825,202,5046,2017-09-13 00:00:00
4826,202,6004,2017-09-13 00:00:00
4827,202,5845,2017-09-13 00:00:00
4828,202,6053,2017-09-13 00:00:00
4829,202,6018,2017-09-13 00:00:00
4830,202,6016,2017-09-13 00:00:00
4831,202,5844,2017-09-13 00:00:00
4832,202,6034,2017-09-13 00:00:00
4833,202,5734,2017-09-13 00:00:00
4834,202,6002,2017-09-13 00:00:00
4835,198,5919,2017-09-13 00:00:00
4836,198,5924,2017-09-13 00:00:00
4837,198,5927,2017-09-13 00:00:00
4838,198,5884,2017-09-13 00:00:00
4839,198,5920,2017-09-13 00:00:00
4840,198,5928,2017-09-13 00:00:00
4841,198,5925,2017-09-13 00:00:00
4842,198,5923,2017-09-13 00:00:00
4843,198,5949,2017-09-13 00:00:00
4844,198,4436,2017-09-13 00:00:00
4845,200,5986,2017-09-14 00:00:00
4846,200,5994,2017-09-14 00:00:00
4847,200,5982,2017-09-14 00:00:00
4848,200,5931,2017-09-14 00:00:00
4849,200,5852,2017-09-14 00:00:00
4850,200,5975,2017-09-14 00:00:00
4851,200,5162,2017-09-14 00:00:00
4852,200,5969,2017-09-14 00:00:00
4853,200,5980,2017-09-14 00:00:00
4854,200,5979,2017-09-14 00:00:00
4855,200,5978,2017-09-14 00:00:00
4856,200,5848,2017-09-14 00:00:00
4857,200,5976,2017-09-14 00:00:00
4858,200,5277,2017-09-14 00:00:00
4859,200,2859,2017-09-14 00:00:00
4860,200,3836,2017-09-14 00:00:00
4861,200,2998,2017-09-14 00:00:00
4862,200,5519,2017-09-14 00:00:00
4863,201,5988,2017-09-14 00:00:00
4864,201,5987,2017-09-14 00:00:00
4865,201,5990,2017-09-14 00:00:00
4866,201,5472,2017-09-14 00:00:00
4867,201,5983,2017-09-14 00:00:00
4868,201,5838,2017-09-14 00:00:00
4869,201,3032,2017-09-14 00:00:00
4870,201,5984,2017-09-14 00:00:00
4871,201,5842,2017-09-14 00:00:00
4872,201,5847,2017-09-14 00:00:00
4873,201,5985,2017-09-14 00:00:00
4874,201,5839,2017-09-14 00:00:00
4875,201,4658,2017-09-14 00:00:00
4876,201,3546,2017-09-14 00:00:00
4877,201,4674,2017-09-14 00:00:00
4878,200,5982,2017-09-19 00:00:00
4879,200,5986,2017-09-19 00:00:00
4880,200,5931,2017-09-19 00:00:00
4881,200,5994,2017-09-19 00:00:00
4882,200,5981,2017-09-19 00:00:00
4883,200,5975,2017-09-19 00:00:00
4884,200,5162,2017-09-19 00:00:00
4885,200,5970,2017-09-19 00:00:00
4886,200,5980,2017-09-19 00:00:00
4887,200,5979,2017-09-19 00:00:00
4888,200,5848,2017-09-19 00:00:00
4889,200,5600,2017-09-19 00:00:00
4890,200,5976,2017-09-19 00:00:00
4891,200,5277,2017-09-19 00:00:00
4892,200,2859,2017-09-19 00:00:00
4893,200,2998,2017-09-19 00:00:00
4894,200,5519,2017-09-19 00:00:00
4895,200,5971,2017-09-19 00:00:00
4896,201,5988,2017-09-19 00:00:00
4897,201,5992,2017-09-19 00:00:00
4898,201,5990,2017-09-19 00:00:00
4899,201,5987,2017-09-19 00:00:00
4900,201,5845,2017-09-19 00:00:00
4901,201,5983,2017-09-19 00:00:00
4902,201,5838,2017-09-19 00:00:00
4903,201,3032,2017-09-19 00:00:00
4904,201,5984,2017-09-19 00:00:00
4905,201,5842,2017-09-19 00:00:00
4906,201,5847,2017-09-19 00:00:00
4907,201,5985,2017-09-19 00:00:00
4908,201,5839,2017-09-19 00:00:00
4909,201,4658,2017-09-19 00:00:00
4910,201,4674,2017-09-19 00:00:00
4911,202,5855,2017-09-20 00:00:00
4912,202,5517,2017-09-20 00:00:00
4913,202,5998,2017-09-20 00:00:00
4914,202,6006,2017-09-20 00:00:00
4915,202,5046,2017-09-20 00:00:00
4916,202,6004,2017-09-20 00:00:00
4917,202,6052,2017-09-20 00:00:00
4918,202,6053,2017-09-20 00:00:00
4919,202,6018,2017-09-20 00:00:00
4920,202,5844,2017-09-20 00:00:00
4921,202,6034,2017-09-20 00:00:00
4922,202,5734,2017-09-20 00:00:00
4923,202,6008,2017-09-25 00:00:00
4924,202,5517,2017-09-25 00:00:00
4925,202,5845,2017-09-25 00:00:00
4926,202,6004,2017-09-25 00:00:00
4927,202,6017,2017-09-25 00:00:00
4928,202,6052,2017-09-25 00:00:00
4929,202,6053,2017-09-25 00:00:00
4930,202,6016,2017-09-25 00:00:00
4931,202,5844,2017-09-25 00:00:00
4932,202,6002,2017-09-25 00:00:00
4933,202,5734,2017-09-25 00:00:00
4934,202,6018,2017-09-25 00:00:00
4935,200,5982,2017-09-26 00:00:00
4936,200,5986,2017-09-26 00:00:00
4937,200,5931,2017-09-26 00:00:00
4938,200,5852,2017-09-26 00:00:00
4939,200,5994,2017-09-26 00:00:00
4940,200,5969,2017-09-26 00:00:00
4941,200,5981,2017-09-26 00:00:00
4942,200,5162,2017-09-26 00:00:00
4943,200,5970,2017-09-26 00:00:00
4944,200,5979,2017-09-26 00:00:00
4945,200,5978,2017-09-26 00:00:00
4946,200,2859,2017-09-26 00:00:00
4947,200,5976,2017-09-26 00:00:00
4948,200,5848,2017-09-26 00:00:00
4949,200,2998,2017-09-26 00:00:00
4950,200,5971,2017-09-26 00:00:00
4951,200,5980,2017-09-26 00:00:00
4952,200,5980,2017-09-26 00:00:00
4953,200,5980,2017-09-26 00:00:00
4954,201,5988,2017-09-26 00:00:00
4955,201,5987,2017-09-26 00:00:00
4956,201,5992,2017-09-26 00:00:00
4957,201,5990,2017-09-26 00:00:00
4958,201,5472,2017-09-26 00:00:00
4959,201,5845,2017-09-26 00:00:00
4960,201,5983,2017-09-26 00:00:00
4961,201,3032,2017-09-26 00:00:00
4962,201,5984,2017-09-26 00:00:00
4963,201,5842,2017-09-26 00:00:00
4964,201,5847,2017-09-26 00:00:00
4965,201,5985,2017-09-26 00:00:00
4966,201,5839,2017-09-26 00:00:00
4967,201,4658,2017-09-26 00:00:00
4968,201,3546,2017-09-26 00:00:00
4969,201,4674,2017-09-26 00:00:00
4970,202,5855,2017-09-27 00:00:00
4971,202,6008,2017-09-27 00:00:00
4972,202,5998,2017-09-27 00:00:00
4973,202,5046,2017-09-27 00:00:00
4974,202,6004,2017-09-27 00:00:00
4975,202,6000,2017-09-27 00:00:00
4976,202,6017,2017-09-27 00:00:00
4977,202,6052,2017-09-27 00:00:00
4978,202,6018,2017-09-27 00:00:00
4979,202,6016,2017-09-27 00:00:00
4980,202,5517,2017-09-27 00:00:00
4981,202,6002,2017-09-27 00:00:00
4982,202,5734,2017-09-27 00:00:00
4983,198,5919,2017-09-27 00:00:00
4984,198,5924,2017-09-27 00:00:00
4985,198,5927,2017-09-27 00:00:00
4986,198,5884,2017-09-27 00:00:00
4987,198,5920,2017-09-27 00:00:00
4988,198,5923,2017-09-27 00:00:00
4989,198,5933,2017-09-27 00:00:00
4990,198,5949,2017-09-27 00:00:00
4991,198,4436,2017-09-27 00:00:00
4992,202,5855,2017-10-02 00:00:00
4993,202,5517,2017-10-02 00:00:00
4994,202,6006,2017-10-02 00:00:00
4995,202,6000,2017-10-02 00:00:00
4996,202,5046,2017-10-02 00:00:00
4997,202,5845,2017-10-02 00:00:00
4998,202,6017,2017-10-02 00:00:00
4999,202,6053,2017-10-02 00:00:00
5000,202,6018,2017-10-02 00:00:00
5001,202,5844,2017-10-02 00:00:00
5002,202,6002,2017-10-02 00:00:00
5003,200,5982,2017-10-03 00:00:00
5004,200,5986,2017-10-03 00:00:00
5005,200,5931,2017-10-03 00:00:00
5006,200,5852,2017-10-03 00:00:00
5007,200,5994,2017-10-03 00:00:00
5008,200,5975,2017-10-03 00:00:00
5009,200,5969,2017-10-03 00:00:00
5010,200,5162,2017-10-03 00:00:00
5011,200,5980,2017-10-03 00:00:00
5012,200,5979,2017-10-03 00:00:00
5013,200,5978,2017-10-03 00:00:00
5014,200,5848,2017-10-03 00:00:00
5015,200,5277,2017-10-03 00:00:00
5016,200,2859,2017-10-03 00:00:00
5017,200,2998,2017-10-03 00:00:00
5018,200,5971,2017-10-03 00:00:00
5019,201,5990,2017-10-03 00:00:00
5020,201,5988,2017-10-03 00:00:00
5021,201,5845,2017-10-03 00:00:00
5022,201,5983,2017-10-03 00:00:00
5023,201,5472,2017-10-03 00:00:00
5024,201,5838,2017-10-03 00:00:00
5025,201,3032,2017-10-03 00:00:00
5026,201,5472,2017-10-03 00:00:00
5027,201,5984,2017-10-03 00:00:00
5028,201,5847,2017-10-03 00:00:00
5029,201,5839,2017-10-03 00:00:00
5030,201,3546,2017-10-03 00:00:00
5031,203,4252,2017-10-04 00:00:00
5032,203,5180,2017-10-04 00:00:00
5033,203,6094,2017-10-04 00:00:00
5034,203,6091,2017-10-04 00:00:00
5035,203,6089,2017-10-04 00:00:00
5036,203,6090,2017-10-04 00:00:00
5037,203,6092,2017-10-04 00:00:00
5038,203,6044,2017-10-04 00:00:00
5039,203,4981,2017-10-04 00:00:00
5040,203,4981,2017-10-04 00:00:00
5041,203,4981,2017-10-04 00:00:00
5042,203,4981,2017-10-04 00:00:00
5043,203,4981,2017-10-04 00:00:00
5044,203,6087,2017-10-04 00:00:00
5045,203,6087,2017-10-04 00:00:00
5046,203,4981,2017-10-04 00:00:00
5047,203,6087,2017-10-04 00:00:00
5048,203,6095,2017-10-04 00:00:00
5049,203,6088,2017-10-04 00:00:00
5050,203,6093,2017-10-04 00:00:00
5051,203,6096,2017-10-04 00:00:00
5052,203,5853,2017-10-04 00:00:00
5053,203,5975,2017-10-04 00:00:00
5054,203,6099,2017-10-04 00:00:00
5055,203,5259,2017-10-04 00:00:00
5056,203,6097,2017-10-04 00:00:00
5057,202,5855,2017-10-04 00:00:00
5058,202,5855,2017-10-04 00:00:00
5059,202,6008,2017-10-04 00:00:00
5060,202,5517,2017-10-04 00:00:00
5061,202,5998,2017-10-04 00:00:00
5062,202,6006,2017-10-04 00:00:00
5063,202,5855,2017-10-04 00:00:00
5064,202,6000,2017-10-04 00:00:00
5065,202,5046,2017-10-04 00:00:00
5066,202,6004,2017-10-04 00:00:00
5067,202,5845,2017-10-04 00:00:00
5068,202,6052,2017-10-04 00:00:00
5069,202,6053,2017-10-04 00:00:00
5070,202,6018,2017-10-04 00:00:00
5071,202,6016,2017-10-04 00:00:00
5072,202,5844,2017-10-04 00:00:00
5073,202,6002,2017-10-04 00:00:00
5074,202,6034,2017-10-04 00:00:00
5075,202,5734,2017-10-04 00:00:00
5076,203,6103,2017-10-04 00:00:00
5077,201,5988,2017-10-05 00:00:00
5078,201,5992,2017-10-05 00:00:00
5079,201,5990,2017-10-05 00:00:00
5080,201,5990,2017-10-05 00:00:00
5081,201,5983,2017-10-05 00:00:00
5082,201,5984,2017-10-05 00:00:00
5083,201,5983,2017-10-05 00:00:00
5084,201,3032,2017-10-05 00:00:00
5085,201,5847,2017-10-05 00:00:00
5086,201,5839,2017-10-05 00:00:00
5087,201,5992,2017-10-05 00:00:00
5088,201,3546,2017-10-05 00:00:00
5089,201,5992,2017-10-05 00:00:00
5090,200,5982,2017-10-05 00:00:00
5091,200,5986,2017-10-05 00:00:00
5092,200,5931,2017-10-05 00:00:00
5093,200,5994,2017-10-05 00:00:00
5094,200,5975,2017-10-05 00:00:00
5095,200,5969,2017-10-05 00:00:00
5096,200,5970,2017-10-05 00:00:00
5097,200,5980,2017-10-05 00:00:00
5098,200,5979,2017-10-05 00:00:00
5099,200,5978,2017-10-05 00:00:00
5100,200,5848,2017-10-05 00:00:00
5101,200,5976,2017-10-05 00:00:00
5102,200,5277,2017-10-05 00:00:00
5103,200,2859,2017-10-05 00:00:00
5104,200,2859,2017-10-05 00:00:00
5105,200,2998,2017-10-05 00:00:00
5106,200,5971,2017-10-05 00:00:00
5107,203,4252,2017-10-06 00:00:00
5108,203,6084,2017-10-06 00:00:00
5109,203,6084,2017-10-06 00:00:00
5110,203,6084,2017-10-06 00:00:00
5111,203,6084,2017-10-06 00:00:00
5112,203,6084,2017-10-06 00:00:00
5113,203,6094,2017-10-06 00:00:00
5114,203,5180,2017-10-06 00:00:00
5115,203,5180,2017-10-06 00:00:00
5116,203,5472,2017-10-06 00:00:00
5117,203,6084,2017-10-06 00:00:00
5118,203,6089,2017-10-06 00:00:00
5119,203,6044,2017-10-06 00:00:00
5120,203,6098,2017-10-06 00:00:00
5121,203,4981,2017-10-06 00:00:00
5122,203,6087,2017-10-06 00:00:00
5123,203,6095,2017-10-06 00:00:00
5124,203,6088,2017-10-06 00:00:00
5125,203,6096,2017-10-06 00:00:00
